# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
25/08/2026 10:31:10,Class A,999100003,54.567032,11.317170,Under way using engine,0.0,9.8,71.0,71,Unknown,S0003,SYNTH CHARLIE,Cargo,Undefined,16,96,GPS,,SYNTHETIC,,AIS,69.1,26.9,8.0,8.0
25/08/2026 10:31:10,Class A,999100004,54.599938,11.292658,Under way using engine,0.0,16.2,195.0,195,Unknown,S0004,SYNTH DELTA,Passenger,Undefined,24,142,GPS,,SYNTHETIC,,AIS,102.2,39.8,12.0,12.0
25/08/2026 10:31:10,Class A,999100005,54.589331,11.357263,Under way using engine,0.0,6.4,310.0,310,Unknown,S0005,SYNTH ECHO,Fishing,Undefined,7,26,GPS,,SYNTHETIC,,AIS,18.7,7.3,3.5,3.5
25/08/2026 10:31:10,Class A,999100006,54.580500,11.321223,At anchor,0.0,0.4,90.0,90,Unknown,S0006,SYNTH FOXTROT,Tug,Undefined,11,34,GPS,,SYNTHETIC,,AIS,24.5,9.5,5.5,5.5
25/08/2026 10:31:10,Class A,999100007,54.593943,11.276875,Under way using engine,0.0,13.7,64.0,64,Unknown,S0007,SYNTH GOLF,Tanker,Undefined,42,245,GPS,,SYNTHETIC,,AIS,176.4,68.6,21.0,21.0
25/08/2026 10:31:10,Class A,999100008,54.583132,11.330865,Under way using engine,0.0,3.1,150.0,150,Unknown,S0008,SYNTH HOTEL,Fishing,Undefined,6,22,GPS,,SYNTHETIC,,AIS,15.8,6.2,3.0,3.0
25/08/2026 10:31:10,Class A,999100009,54.615119,11.155862,Under way using engine,0.0,10.5,88.0,88,Unknown,S0009,SYNTH INDIA,Cargo,Undefined,23,155,GPS,,SYNTHETIC,,AIS,111.6,43.4,11.5,11.5
25/08/2026 10:31:10,Class A,999100010,54.621855,11.522853,Under way using engine,0.0,12.8,268.0,268,Unknown,S0010,SYNTH JULIET,Tanker,Undefined,30,190,GPS,,SYNTHETIC,,AIS,136.8,53.2,15.0,15.0
25/08/2026 10:31:10,Class A,999100011,54.631312,11.175607,Under way using engine,0.0,4.2,15.0,15,Unknown,S0011,SYNTH KILO,Fishing,Undefined,6,19,GPS,,SYNTHETIC,,AIS,13.7,5.3,3.0,3.0
25/08/2026 10:31:10,Class A,999100012,54.615295,11.498299,Under way using engine,0.0,8.9,200.0,200,Unknown,S0012,SYNTH LIMA,Cargo,Undefined,18,110,GPS,,SYNTHETIC,,AIS,79.2,30.8,9.0,9.0
25/08/2026 10:31:10,Class A,999100013,54.636672,11.208949,Under way using engine,0.0,5.5,340.0,340,Unknown,S0013,SYNTH MIKE,Tug,Undefined,10,30,GPS,,SYNTHETIC,,AIS,21.6,8.4,5.0,5.0
25/08/2026 10:31:10,Class A,999100014,54.484375,11.304662,Under way using engine,0.0,17.4,182.0,182,Unknown,S0014,SYNTH NOVEMBER,Passenger,Undefined,26,165,GPS,,SYNTHETIC,,AIS,118.8,46.2,13.0,13.0
25/08/2026 10:31:10,Class A,999100015,54.473683,11.373775,Under way using engine,0.0,11.9,250.0,250,Unknown,S0015,SYNTH OSCAR,Cargo,Undefined,31,205,GPS,,SYNTHETIC,,AIS,147.6,57.4,15.5,15.5
25/08/2026 10:31:10,Class A,999100016,54.483129,11.245337,Under way using engine,0.0,10.2,70.0,70,Unknown,S0016,SYNTH PAPA,Tanker,Undefined,27,175,GPS,,SYNTHETIC,,AIS,126.0,49.0,13.5,13.5
25/08/2026 10:31:20,Class A,999100001,54.576717,11.287333,Under way using engine,0.0,12.4,68.0,68,Unknown,S0001,SYNTH ALPHA,Cargo,Undefined,28,180,GPS,,SYNTHETIC,,AIS,129.6,50.4,14.0,14.0
25/08/2026 10:31:20,Class A,999100002,54.596397,11.338479,Under way using engine,0.0,11.1,247.0,247,Unknown,S0002,SYNTH BRAVO,Tanker,Undefined,32,228,GPS,,SYNTHETIC,,AIS,164.2,63.8,16.0,16.0
25/08/2026 10:31:20,Class A,999100003,54.567180,11.317909,Under way using engine,0.0,9.8,71.0,71,Unknown,S0003,SYNTH CHARLIE,Cargo,Undefined,16,96,GPS,,SYNTHETIC,,AIS,69.1,26.9,8.0,8.0
25/08/2026 10:31:20,Class A,999100004,54.599215,11.292324,Under way using engine,0.0,16.2,195.0,195,Unknown,S0004,SYNTH DELTA,Passenger,Undefined,24,142,GPS,,SYNTHETIC,,AIS,102.2,39.8,12.0,12.0
25/08/2026 10:31:20,Class A,999100005,54.589521,11.356872,Under way using engine,0.0,6.4,310.0,310,Unknown,S0005,SYNTH ECHO,Fishing,Undefined,7,26,GPS,,SYNTHETIC,,AIS,18.7,7.3,3.5,3.5
25/08/2026 10:31:20,Class A,999100006,54.580500,11.321255,At anchor,0.0,0.4,90.0,90,Unknown,S0006,SYNTH FOXTROT,Tug,Undefined,11,34,GPS,,SYNTHETIC,,AIS,24.5,9.5,5.5,5.5
25/08/2026 10:31:20,Class A,999100007,54.594220,11.277857,Under way using engine,0.0,13.7,64.0,64,Unknown,S0007,SYNTH GOLF,Tanker,Undefined,42,245,GPS,,SYNTHETIC,,AIS,176.4,68.6,21.0,21.0
25/08/2026 10:31:20,Class A,999100008,54.583007,11.330989,Under way using engine,0.0,3.1,150.0,150,Unknown,S0008,SYNTH HOTEL,Fishing,Undefined,6,22,GPS,,SYNTHETIC,,AIS,15.8,6.2,3.0,3.0
25/08/2026 10:31:20,Class A,999100009,54.615135,11.156700,Under way using engine,0.0,10.5,88.0,88,Unknown,S0009,SYNTH INDIA,Cargo,Undefined,23,155,GPS,,SYNTHETIC,,AIS,111.6,43.4,11.5,11.5
25/08/2026 10:31:20,Class A,999100010,54.621835,11.521831,Under way using engine,0.0,12.8,268.0,268,Unknown,S0010,SYNTH JULIET,Tanker,Undefined,30,190,GPS,,SYNTHETIC,,AIS,136.8,53.2,15.0,15.0
25/08/2026 10:31:20,Class A,999100011,54.631500,11.175694,Under way using engine,0.0,4.2,15.0,15,Unknown,S0011,SYNTH KILO,Fishing,Undefined,6,19,GPS,,SYNTHETIC,,AIS,13.7,5.3,3.0,3.0
25/08/2026 10:31:20,Class A,999100012,54.614908,11.498056,Under way using engine,0.0,8.9,200.0,200,Unknown,S0012,SYNTH LIMA,Cargo,Undefined,18,110,GPS,,SYNTHETIC,,AIS,79.2,30.8,9.0,9.0
25/08/2026 10:31:20,Class A,999100013,54.636911,11.208798,Under way using engine,0.0,5.5,340.0,340,Unknown,S0013,SYNTH MIKE,Tug,Undefined,10,30,GPS,,SYNTHETIC,,AIS,21.6,8.4,5.0,5.0
25/08/2026 10:31:20,Class A,999100014,54.483571,11.304614,Under way using engine,0.0,17.4,182.0,182,Unknown,S0014,SYNTH NOVEMBER,Passenger,Undefined,26,165,GPS,,SYNTHETIC,,AIS,118.8,46.2,13.0,13.0
25/08/2026 10:31:20,Class A,999100015,54.473495,11.372885,Under way using engine,0.0,11.9,250.0,250,Unknown,S0015,SYNTH OSCAR,Cargo,Undefined,31,205,GPS,,SYNTHETIC,,AIS,147.6,57.4,15.5,15.5
25/08/2026 10:31:20,Class A,999100016,54.483290,11.246100,Under way using engine,0.0,10.2,70.0,70,Unknown,S0016,SYNTH PAPA,Tanker,Undefined,27,175,GPS,,SYNTHETIC,,AIS,126.0,49.0,13.5,13.5
25/08/2026 10:31:30,Class A,999100001,54.576932,11.288250,Under way using engine,0.0,12.4,68.0,68,Unknown,S0001,SYNTH ALPHA,Cargo,Undefined,28,180,GPS,,SYNTHETIC,,AIS,129.6,50.4,14.0,14.0
25/08/2026 10:31:30,Class A,999100002,54.596196,11.337664,Under way using engine,0.0,11.1,247.0,247,Unknown,S0002,SYNTH BRAVO,Tanker,Undefined,32,228,GPS,,SYNTHETIC,,AIS,164.2,63.8,16.0,16.0
25/08/2026 10:31:30,Class A,999100003,54.567327,11.318647,Under way using engine,0.0,9.8,71.0,71,Unknown,S0003,SYNTH CHARLIE,Cargo,Undefined,16,96,GPS,,SYNTHETIC,,AIS,69.1,26.9,8.0,8.0
25/08/2026 10:31:30,Class A,999100004,54.598492,11.291989,Under way using engine,0.0,16.2,195.0,195,Unknown,S0004,SYNTH DELTA,Passenger,Undefined,24,142,GPS,,SYNTHETIC,,AIS,102.2,39.8,12.0,12.0
25/08/2026 10:31:30,Class A,999100005,54.589711,11.356481,Under way using engine,0.0,6.4,310.0,310,Unknown,S0005,SYNTH ECHO,Fishing,Undefined,7,26,GPS,,SYNTHETIC,,AIS,18.7,7.3,3.5,3.5
25/08/2026 10:31:30,Class A,999100006,54.580500,11.321287,At anchor,0.0,0.4,90.0,90,Unknown,S0006,SYNTH FOXTROT,Tug,Undefined,11,34,GPS,,SYNTHETIC,,AIS,24.5,9.5,5.5,5.5
25/08/2026 10:31:30,Class A,999100007,54.594498,11.278839,Under way using engine,0.0,13.7,64.0,64,Unknown,S0007,SYNTH GOLF,Tanker,Undefined,42,245,GPS,,SYNTHETIC,,AIS,176.4,68.6,21.0,21.0
25/08/2026 10:31:30,Class A,999100008,54.582883,11.331112,Under way using engine,0.0,3.1,150.0,150,Unknown,S0008,SYNTH HOTEL,Fishing,Undefined,6,22,GPS,,SYNTHETIC,,AIS,15.8,6.2,3.0,3.0
25/08/2026 10:31:30,Class A,999100009,54.615152,11.157537,Under way using engine,0.0,10.5,88.0,88,Unknown,S0009,SYNTH INDIA,Cargo,Undefined,23,155,GPS,,SYNTHETIC,,AIS,111.6,43.4,11.5,11.5
25/08/2026 10:31:30,Class A,999100010,54.621814,11.520810,Under way using engine,0.0,12.8,268.0,268,Unknown,S0010,SYNTH JULIET,Tanker,Undefined,30,190,GPS,,SYNTHETIC,,AIS,136.8,53.2,15.0,15.0
25/08/2026 10:31:30,Class A,999100011,54.631687,11.175781,Under way using engine,0.0,4.2,15.0,15,Unknown,S0011,SYNTH KILO,Fishing,Undefined,6,19,GPS,,SYNTHETIC,,AIS,13.7,5.3,3.0,3.0
25/08/2026 10:31:30,Class A,999100012,54.614522,11.497814,Under way using engine,0.0,8.9,200.0,200,Unknown,S0012,SYNTH LIMA,Cargo,Undefined,18,110,GPS,,SYNTHETIC,,AIS,79.2,30.8,9.0,9.0
25/08/2026 10:31:30,Class A,999100013,54.637150,11.208648,Under way using engine,0.0,5.5,340.0,340,Unknown,S0013,SYNTH MIKE,Tug,Undefined,10,30,GPS,,SYNTHETIC,,AIS,21.6,8.4,5.0,5.0
25/08/2026 10:31:30,Class A,999100014,54.482767,11.304565,Under way using engine,0.0,17.4,182.0,182,Unknown,S0014,SYNTH NOVEMBER,Passenger,Undefined,26,165,GPS,,SYNTHETIC,,AIS,118.8,46.2,13.0,13.0
25/08/2026 10:31:30,Class A,999100015,54.473307,11.371996,Under way using engine,0.0,11.9,250.0,250,Unknown,S0015,SYNTH OSCAR,Cargo,Undefined,31,205,GPS,,SYNTHETIC,,AIS,147.6,57.4,15.5,15.5
25/08/2026 10:31:30,Class A,999100016,54.483451,11.246862,Under way using engine,0.0,10.2,70.0,70,Unknown,S0016,SYNTH PAPA,Tanker,Undefined,27,175,GPS,,SYNTHETIC,,AIS,126.0,49.0,13.5,13.5
25/08/2026 10:31:40,Class A,999100001,54.577147,11.289167,Under way using engine,0.0,12.4,68.0,68,Unknown,S0001,SYNTH ALPHA,Cargo,Undefined,28,180,GPS,,SYNTHETIC,,AIS,129.6,50.4,14.0,14.0
25/08/2026 10:31:40,Class A,999100002,54.595996,11.336849,Under way using engine,0.0,11.1,247.0,247,Unknown,S0002,SYNTH BRAVO,Tanker,Undefined,32,228,GPS,,SYNTHETIC,,AIS,164.2,63.8,16.0,16.0
25/08/2026 10:31:40,Class A,999100003,54.567474,11.319386,Under way using engine,0.0,9.8,71.0,71,Unknown,S0003,SYNTH CHARLIE,Cargo,Undefined,16,96,GPS,,SYNTHETIC,,AIS,69.1,26.9,8.0,8.0
25/08/2026 10:31:40,Class A,999100004,54.597769,11.291655,Under way using engine,0.0,16.2,195.0,195,Unknown,S0004,SYNTH DELTA,Passenger,Undefined,24,142,GPS,,SYNTHETIC,,AIS,102.2,39.8,12.0,12.0
25/08/2026 10:31:40,Class A,999100005,54.589901,11.356090,Under way using engine,0.0,6.4,310.0,310,Unknown,S0005,SYNTH ECHO,Fishing,Undefined,7,26,GPS,,SYNTHETIC,,AIS,18.7,7.3,3.5,3.5
25/08/2026 10:31:40,Class A,999100006,54.580500,11.321319,At anchor,0.0,0.4,90.0,90,Unknown,S0006,SYNTH FOXTROT,Tug,Undefined,11,34,GPS,,SYNTHETIC,,AIS,24.5,9.5,5.5,5.5
25/08/2026 10:31:40,Class A,999100007,54.594775,11.279822,Under way using engine,0.0,13.7,64.0,64,Unknown,S0007,SYNTH GOLF,Tanker,Undefined,42,245,GPS,,SYNTHETIC,,AIS,176.4,68.6,21.0,21.0
25/08/2026 10:31:40,Class A,999100008,54.582759,11.331236,Under way using engine,0.0,3.1,150.0,150,Unknown,S0008,SYNTH HOTEL,Fishing,Undefined,6,22,GPS,,SYNTHETIC,,AIS,15.8,6.2,3.0,3.0
25/08/2026 10:31:40,Class A,999100009,54.615169,11.158375,Under way using engine,0.0,10.5,88.0,88,Unknown,S0009,SYNTH INDIA,Cargo,Undefined,23,155,GPS,,SYNTHETIC,,AIS,111.6,43.4,11.5,11.5
25/08/2026 10:31:40,Class A,999100010,54.621794,11.519789,Under way using engine,0.0,12.8,268.0,268,Unknown,S0010,SYNTH JULIET,Tanker,Undefined,30,190,GPS,,SYNTHETIC,,AIS,136.8,53.2,15.0,15.0
25/08/2026 10:31:40,Class A,999100011,54.631875,11.175868,Under way using engine,0.0,4.2,15.0,15,Unknown,S0011,SYNTH KILO,Fishing,Undefined,6,19,GPS,,SYNTHETIC,,AIS,13.7,5.3,3.0,3.0
25/08/2026 10:31:40,Class A,999100012,54.614135,11.497571,Under way using engine,0.0,8.9,200.0,200,Unknown,S0012,SYNTH LIMA,Cargo,Undefined,18,110,GPS,,SYNTHETIC,,AIS,79.2,30.8,9.0,9.0
25/08/2026 10:31:40,Class A,999100013,54.637388,11.208498,Under way using engine,0.0,5.5,340.0,340,Unknown,S0013,SYNTH MIKE,Tug,Undefined,10,30,GPS,,SYNTHETIC,,AIS,21.6,8.4,5.0,5.0
25/08/2026 10:31:40,Class A,999100014,54.481964,11.304517,Under way using engine,0.0,17.4,182.0,182,Unknown,S0014,SYNTH NOVEMBER,Passenger,Undefined,26,165,GPS,,SYNTHETIC,,AIS,118.8,46.2,13.0,13.0
25/08/2026 10:31:40,Class A,999100015,54.473119,11.371107,Under way using engine,0.0,11.9,250.0,250,Unknown,S0015,SYNTH OSCAR,Cargo,Undefined,31,205,GPS,,SYNTHETIC,,AIS,147.6,57.4,15.5,15.5
25/08/2026 10:31:40,Class A,999100016,54.483612,11.247625,Under way using engine,0.0,10.2,70.0,70,Unknown,S0016,SYNTH PAPA,Tanker,Undefined,27,175,GPS,,SYNTHETIC,,AIS,126.0,49.0,13.5,13.5
25/08/2026 10:31:50,Class A,999100001,54.577361,11.290083,Under way using engine,0.0,12.4,68.0,68,Unknown,S0001,SYNTH ALPHA,Cargo,Undefined,28,180,GPS,,SYNTHETIC,,AIS,129.6,50.4,14.0,14.0
25/08/2026 10:31:50,Class A,999100002,54.595795,11.336034,Under way using engine,0.0,11.1,247.0,247,Unknown,S0002,SYNTH BRAVO,Tanker,Undefined,32,228,GPS,,SYNTHETIC,,AIS,164.2,63.8,16.0,16.0
25/08/2026 10:31:50,Class A,999100003,54.567622,11.320125,Under way using engine,0.0,9.8,71.0,71,Unknown,S0003,SYNTH CHARLIE,Cargo,Undefined,16,96,GPS,,SYNTHETIC,,AIS,69.1,26.9,8.0,8.0
25/08/2026 10:31:50,Class A,999100004,54.597045,11.291320,Under way using engine,0.0,16.2,195.0,195,Unknown,S0004,SYNTH DELTA,Passenger,Undefined,24,142,GPS,,SYNTHETIC,,AIS,102.2,39.8,12.0,12.0
25/08/2026 10:31:50,Class A,999100005,54.590091,11.355699,Under way using engine,0.0,6.4,310.0,310,Unknown,S0005,SYNTH ECHO,Fishing,Undefined,7,26,GPS,,SYNTHETIC,,AIS,18.7,7.3,3.5,3.5
25/08/2026 10:31:50,Class A,999100006,54.580500,11.321351,At anchor,0.0,0.4,90.0,90,Unknown,S0006,SYNTH FOXTROT,Tug,Undefined,11,34,GPS,,SYNTHETIC,,AIS,24.5,9.5,5.5,5.5
25/08/2026 10:31:50,Class A,999100007,54.595053,11.280804,Under way using engine,0.0,13.7,64.0,64,Unknown,S0007,SYNTH GOLF,Tanker,Undefined,42,245,GPS,,SYNTHETIC,,AIS,176.4,68.6,21.0,21.0
25/08/2026 10:31:50,Class A,999100008,54.582635,11.331360,Under way using engine,0.0,3.1,150.0,150,Unknown,S0008,SYNTH HOTEL,Fishing,Undefined,6,22,GPS,,SYNTHETIC,,AIS,15.8,6.2,3.0,3.0
25/08/2026 10:31:50,Class A,999100009,54.615186,11.159212,Under way using engine,0.0,10.5,88.0,88,Unknown,S0009,SYNTH INDIA,Cargo,Undefined,23,155,GPS,,SYNTHETIC,,AIS,111.6,43.4,11.5,11.5
25/08/2026 10:31:50,Class A,999100010,54.621773,11.518768,Under way using engine,0.0,12.8,268.0,268,Unknown,S0010,SYNTH JULIET,Tanker,Undefined,30,190,GPS,,SYNTHETIC,,AIS,136.8,53.2,15.0,15.0
25/08/2026 10:31:50,Class A,999100011,54.632062,11.175955,Under way using engine,0.0,4.2,15.0,15,Unknown,S0011,SYNTH KILO,Fishing,Undefined,6,19,GPS,,SYNTHETIC,,AIS,13.7,5.3,3.0,3.0
25/08/2026 10:31:50,Class A,999100012,54.613749,11.497328,Under way using engine,0.0,8.9,200.0,200,Unknown,S0012,SYNTH LIMA,Cargo,Undefined,18,110,GPS,,SYNTHETIC,,AIS,79.2,30.8,9.0,9.0
25/08/2026 10:31:50,Class A,999100013,54.637627,11.208348,Under way using engine,0.0,5.5,340.0,340,Unknown,S0013,SYNTH MIKE,Tug,Undefined,10,30,GPS,,SYNTHETIC,,AIS,21.6,8.4,5.0,5.0
25/08/2026 10:31:50,Class A,999100014,54.481160,11.304469,Under way using engine,0.0,17.4,182.0,182,Unknown,S0014,SYNTH NOVEMBER,Passenger,Undefined,26,165,GPS,,SYNTHETIC,,AIS,118.8,46.2,13.0,13.0
25/08/2026 10:31:50,Class A,999100015,54.472931,11.370217,Under way using engine,0.0,11.9,250.0,250,Unknown,S0015,SYNTH OSCAR,Cargo,Undefined,31,205,GPS,,SYNTHETIC,,AIS,147.6,57.4,15.5,15.5
25/08/2026 10:31:50,Class A,999100016,54.483773,11.248387,Under way using engine,0.0,10.2,70.0,70,Unknown,S0016,SYNTH PAPA,Tanker,Undefined,27,175,GPS,,SYNTHETIC,,AIS,126.0,49.0,13.5,13.5
25/08/2026 10:32:00,Class A,999100001,54.577576,11.291000,Under way using engine,0.0,12.4,68.0,68,Unknown,S0001,SYNTH ALPHA,Cargo,Undefined,28,180,GPS,,SYNTHETIC,,AIS,129.6,50.4,14.0,14.0
25/08/2026 10:32:00,Class A,999100002,54.595595,11.335219,Under way using engine,0.0,11.1,247.0,247,Unknown,S0002,SYNTH BRAVO,Tanker,Undefined,32,228,GPS,,SYNTHETIC,,AIS,164.2,63.8,16.0,16.0
25/08/2026 10:32:00,Class A,999100003,54.567769,11.320863,Under way using engine,0.0,9.8,71.0,71,Unknown,S0003,SYNTH CHARLIE,Cargo,Undefined,16,96,GPS,,SYNTHETIC,,AIS,69.1,26.9,8.0,8.0
25/08/2026 10:32:00,Class A,999100004,54.596322,11.290986,Under way using engine,0.0,16.2,195.0,195,Unknown,S0004,SYNTH DELTA,Passenger,Undefined,24,142,GPS,,SYNTHETIC,,AIS,102.2,39.8,12.0,12.0
25/08/2026 10:32:00,Class A,999100005,54.590281,11.355308,Under way using engine,0.0,6.4,310.0,310,Unknown,S0005,SYNTH ECHO,Fishing,Undefined,7,26,GPS,,SYNTHETIC,,AIS,18.7,7.3,3.5,3.5
25/08/2026 10:32:00,Class A,999100006,54.580500,11.321383,At anchor,0.0,0.4,90.0,90,Unknown,S0006,SYNTH FOXTROT,Tug,Undefined,11,34,GPS,,SYNTHETIC,,AIS,24.5,9.5,5.5,5.5
25/08/2026 10:32:00,Class A,999100007,54.595330,11.281786,Under way using engine,0.0,13.7,64.0,64,Unknown,S0007,SYNTH GOLF,Tanker,Undefined,42,245,GPS,,SYNTHETIC,,AIS,176.4,68.6,21.0,21.0
25/08/2026 10:32:00,Class A,999100008,54.582511,11.331483,Under way using engine,0.0,3.1,150.0,150,Unknown,S0008,SYNTH HOTEL,Fishing,Undefined,6,22,GPS,,SYNTHETIC,,AIS,15.8,6.2,3.0,3.0
25/08/2026 10:32:00,Class A,999100009,54.615203,11.160049,Under way using engine,0.0,10.5,88.0,88,Unknown,S0009,SYNTH INDIA,Cargo,Undefined,23,155,GPS,,SYNTHETIC,,AIS,111.6,43.4,11.5,11.5
25/08/2026 10:32:00,Class A,999100010,54.621752,11.517747,Under way using engine,0.0,12.8,268.0,268,Unknown,S0010,SYNTH JULIET,Tanker,Undefined,30,190,GPS,,SYNTHETIC,,AIS,136.8,53.2,15.0,15.0
25/08/2026 10:32:00,Class A,999100011,54.632250,11.176041,Under way using engine,0.0,4.2,15.0,15,Unknown,S0011,SYNTH KILO,Fishing,Undefined,6,19,GPS,,SYNTHETIC,,AIS,13.7,5.3,3.0,3.0
25/08/2026 10:32:00,Class A,999100012,54.613362,11.497085,Under way using engine,0.0,8.9,200.0,200,Unknown,S0012,SYNTH LIMA,Cargo,Undefined,18,110,GPS,,SYNTHETIC,,AIS,79.2,30.8,9.0,9.0
25/08/2026 10:32:00,Class A,999100013,54.637866,11.208198,Under way using engine,0.0,5.5,340.0,340,Unknown,S0013,SYNTH MIKE,Tug,Undefined,10,30,GPS,,SYNTHETIC,,AIS,21.6,8.4,5.0,5.0
25/08/2026 10:32:00,Class A,999100014,54.480357,11.304420,Under way using engine,0.0,17.4,182.0,182,Unknown,S0014,SYNTH NOVEMBER,Passenger,Undefined,26,165,GPS,,SYNTHETIC,,AIS,118.8,46.2,13.0,13.0
25/08/2026 10:32:00,Class A,999100015,54.472743,11.369328,Under way using engine,0.0,11.9,250.0,250,Unknown,S0015,SYNTH OSCAR,Cargo,Undefined,31,205,GPS,,SYNTHETIC,,AIS,147.6,57.4,15.5,15.5
25/08/2026 10:32:00,Class A,999100016,54.483935,11.249149,Under way using engine,0.0,10.2,70.0,70,Unknown,S0016,SYNTH PAPA,Tanker,Undefined,27,175,GPS,,SYNTHETIC,,AIS,126.0,49.0,13.5,13.5
25/08/2026 10:32:10,Class A,999100001,54.577791,11.291917,Under way using engine,0.0,12.4,68.0,68,Unknown,S0001,SYNTH ALPHA,Cargo,Undefined,28,180,GPS,,SYNTHETIC,,AIS,129.6,50.4,14.0,14.0
25/08/2026 10:32:10,Class A,999100002,54.595394,11.334404,Under way using engine,0.0,11.1,247.0,247,Unknown,S0002,SYNTH BRAVO,Tanker,Undefined,32,228,GPS,,SYNTHETIC,,AIS,164.2,63.8,16.0,16.0
25/08/2026 10:32:10,Class A,999100003,54.567917,11.321602,Under way using engine,0.0,9.8,71.0,71,Unknown,S0003,SYNTH CHARLIE,Cargo,Undefined,16,96,GPS,,SYNTHETIC,,AIS,69.1,26.9,8.0,8.0
25/08/2026 10:32:10,Class A,999100004,54.595599,11.290652,Under way using engine,0.0,16.2,195.0,195,Unknown,S0004,SYNTH DELTA,Passenger,Undefined,24,142,GPS,,SYNTHETIC,,AIS,102.2,39.8,12.0,12.0
25/08/2026 10:32:10,Class A,999100005,54.590471,11.354917,Under way using engine,0.0,6.4,310.0,310,Unknown,S0005,SYNTH ECHO,Fishing,Undefined,7,26,GPS,,SYNTHETIC,,AIS,18.7,7.3,3.5,3.5
25/08/2026 10:32:10,Class A,999100006,54.580500,11.321415,At anchor,0.0,0.4,90.0,90,Unknown,S0006,SYNTH FOXTROT,Tug,Undefined,11,34,GPS,,SYNTHETIC,,AIS,24.5,9.5,5.5,5.5
25/08/2026 10:32:10,Class A,999100007,54.595608,11.282768,Under way using engine,0.0,13.7,64.0,64,Unknown,S0007,SYNTH GOLF,Tanker,Undefined,42,245,GPS,,SYNTHETIC,,AIS,176.4,68.6,21.0,21.0
25/08/2026 10:32:10,Class A,999100008,54.582387,11.331607,Under way using engine,0.0,3.1,150.0,150,Unknown,S0008,SYNTH HOTEL,Fishing,Undefined,6,22,GPS,,SYNTHETIC,,AIS,15.8,6.2,3.0,3.0
25/08/2026 10:32:10,Class A,999100009,54.615220,11.160887,Under way using engine,0.0,10.5,88.0,88,Unknown,S0009,SYNTH INDIA,Cargo,Undefined,23,155,GPS,,SYNTHETIC,,AIS,111.6,43.4,11.5,11.5
25/08/2026 10:32:10,Class A,999100010,54.621732,11.516726,Under way using engine,0.0,12.8,268.0,268,Unknown,S0010,SYNTH JULIET,Tanker,Undefined,30,190,GPS,,SYNTHETIC,,AIS,136.8,53.2,15.0,15.0
25/08/2026 10:32:10,Class A,999100011,54.632437,11.176128,Under way using engine,0.0,4.2,15.0,15,Unknown,S0011,SYNTH KILO,Fishing,Undefined,6,19,GPS,,SYNTHETIC,,AIS,13.7,5.3,3.0,3.0
25/08/2026 10:32:10,Class A,999100012,54.612976,11.496842,Under way using engine,0.0,8.9,200.0,200,Unknown,S0012,SYNTH LIMA,Cargo,Undefined,18,110,GPS,,SYNTHETIC,,AIS,79.2,30.8,9.0,9.0
25/08/2026 10:32:10,Class A,999100013,54.638105,11.208047,Under way using engine,0.0,5.5,340.0,340,Unknown,S0013,SYNTH MIKE,Tug,Undefined,10,30,GPS,,SYNTHETIC,,AIS,21.6,8.4,5.0,5.0
25/08/2026 10:32:10,Class A,999100014,54.479553,11.304372,Under way using engine,0.0,17.4,182.0,182,Unknown,S0014,SYNTH NOVEMBER,Passenger,Undefined,26,165,GPS,,SYNTHETIC,,AIS,118.8,46.2,13.0,13.0
25/08/2026 10:32:10,Class A,999100015,54.472555,11.368439,Under way using engine,0.0,11.9,250.0,250,Unknown,S0015,SYNTH OSCAR,Cargo,Undefined,31,205,GPS,,SYNTHETIC,,AIS,147.6,57.4,15.5,15.5
25/08/2026 10:32:10,Class A,999100016,54.484096,11.249912,Under way using engine,0.0,10.2,70.0,70,Unknown,S0016,SYNTH PAPA,Tanker,Undefined,27,175,GPS,,SYNTHETIC,,AIS,126.0,49.0,13.5,13.5
25/08/2026 10:32:20,Class A,999100001,54.578005,11.292833,Under way using engine,0.0,12.4,68.0,68,Unknown,S0001,SYNTH ALPHA,Cargo,Undefined,28,180,GPS,,SYNTHETIC,,AIS,129.6,50.4,14.0,14.0
25/08/2026 10:32:20,Class A,999100002,54.595194,11.333589,Under way using engine,0.0,11.1,247.0,247,Unknown,S0002,SYNTH BRAVO,Tanker,Undefined,32,228,GPS,,SYNTHETIC,,AIS,164.2,63.8,16.0,16.0
25/08/2026 10:32:20,Class A,999100003,54.568064,11.322341,Under way using engine,0.0,9.8,71.0,71,Unknown,S0003,SYNTH CHARLIE,Cargo,Undefined,16,96,GPS,,SYNTHETIC,,AIS,69.1,26.9,8.0,8.0
25/08/2026 10:32:20,Class A,999100004,54.594876,11.290317,Under way using engine,0.0,16.2,195.0,195,Unknown,S0004,SYNTH DELTA,Passenger,Undefined,24,142,GPS,,SYNTHETIC,,AIS,102.2,39.8,12.0,12.0
25/08/2026 10:32:20,Class A,999100005,54.590662,11.354526,Under way using engine,0.0,6.4,310.0,310,Unknown,S0005,SYNTH ECHO,Fishing,Undefined,7,26,GPS,,SYNTHETIC,,AIS,18.7,7.3,3.5,3.5
